"system","Normalized_Chla","Normalized.log.composition.derived.biomass.","Normalized_Data_Were_Not_Arranged_by_Chronological_Order"
"Gv",0.416147749313862,2.11687634307088,""
"Gv",-0.266847126216789,-0.545520373229978,""
"Gv",1.00303118543656,0.593937667168458,""
"Gv",-0.741569315917629,-1.18458900818054,""
"Gv",1.15962036668596,-0.0196271878326021,""
"Gv",0.448095821666536,0.0798293964749764,""
"Gv",-1.04678212809299,-1.14361606941757,""
"Gv",1.05520998694723,1.15895492330371,""
"Gv",0.80918183765072,0.224798214377165,""
"Gv",0.0667609320149421,0.216976130510025,""
"Gv",0.763285881434501,0.471662745939217,""
"Gv",-2.20967735710305,-2.14260231602345,""
"Gv",-0.318799366526746,-1.3490486715608,""
"Gv",-1.30914289299808,-0.757790597481803,""
"Gv",-1.660028555037,-1.23035053970605,""
"Gv",0.692132938863004,0.872029398542035,""
"Gv",0.873239083595729,1.32611427319367,""
"Gv",0.561820969565465,-0.65147148235902,""
"Gv",0.789876439858594,0.91030634781963,""
"Gv",0.2434712740419,0.69230751742147,""
"Gv",-1.91663748830821,-1.89929901290194,""
"Gv",-0.446220399844327,-1.30643730091097,""
"Gv",1.31548197923675,0.524011920733488,""
"Gv",-1.06499984791768,-0.250672000741473,""
"Gv",1.6190728657335,2.24833501210477,""
"Gv",0.867839383985999,0.359457090568351,""
"Gv",0.215307962518493,-0.717754429843038,""
"Gv",-1.28211840410173,-0.990102247981105,""
"Gv",0.645484214135469,0.766286191163298,""
"Gv",-0.177124147641214,0.766008352796942,""
"Gv",-0.541526239445804,-0.656142046081725,""
"Gv",-0.475975426611985,0.0899951946467538,""
"Gv",-1.18369682138373,-0.890325259810833,""
"Gv",1.42352749732047,0.993458857496312,""
"Gv",0.780412323095183,0.716340907943144,""
"Gv",0.450299376535066,0.140657478387939,""
"Gv",-0.211816526722387,0.61410478379007,""
"Gv",1.09213375612213,0.102402951737838,""
"Gv",-0.375791440170351,-0.110561472989523,""
"Gv",-1.5904423243809,-0.817019006610567,""
"Gv",-0.893956283293953,-1.25726789131865,""
"Gv",-0.643369236331182,2.18737243408928,""
"Gv",1.32518466992305,0.428154739260978,""
"Gv",-0.0159485004024077,0.345131480212632,""
"Gv",-0.0088210838217345,-0.918134904070499,""
"Gv",-1.39308495224815,-1.63785357751435,""
"Gv",2.96313007367629,2.70081704891607,""
"Gv",1.50626132480057,0.63069011376224,""
"Gv",0.153742042520094,0.662391982460007,""
"Gv",0.737598033109884,-0.0501365342092132,""
"Gv",-0.595640373334132,0.174523841429564,""
"Gv",0.0477056301644802,0.866255426718142,""
"Gv",-1.19660865850915,-0.986261453893206,""
"Gv",0.717975615440786,0.815334879149415,""
"Gv",0.863137701450544,1.79752560002523,""
"Gv",-2.11172652899675,-2.30565413398007,""
"Gv",0.498670165381455,0.14217376707076,""
"Gv",0.215116156368325,0.0472804733101863,""
"Gv",-0.481394488820152,-0.663177740980223,""
"Gv",-0.37957837751912,-1.10475476262893,""
"Gv",-0.115491129483659,0.664033685458795,""
"Gv",-0.0236820707039512,-0.379512610229542,""
"Gv",-0.407942126171815,-0.358302492035959,""
"Gv",-0.391770212249487,-0.810143746380316,""
"Gv",0.00470223205280337,0.232106656569328,""
"Gv",0.415290241825042,-0.995160775632993,""
"Gv",0.00785674487524846,-0.444056568421846,""
"Gv",1.2620567644499,0.126857091552476,""
"Gv",-0.400157458028774,-0.819791972248778,""
"Gv",2.22730000835036,0.843883508643087,""
"Gv",1.05977613082257,-0.0928011310967468,""
"Gv",1.38280453321035,-0.153929220509511,""
"Gv",1.12422194864113,0.688806518577723,""
"Gv",-0.267486178759092,0.170678021086049,""
"Gv",-1.29470882824142,-1.364185254879,""
"Gv",-2.03849382291401,-1.31694205749391,""
"Gv",0.519581271150032,0.749824957866727,""
"Gv",-1.07791837293623,-1.56633990199217,""
"Gv",0.285423158282169,-0.713976431031725,""
"Gv",-0.711399771966822,0.268387486787565,""
"Gv",0.0297261870734091,0.538034807634443,""
"Gv",0.160370492430667,1.16583738396529,""
"Gv",-0.79831170506924,0.276012338406906,""
"Gv",1.30776522351608,0.597064061586793,""
"Gv",0.749207038884449,0.323901607398708,""
"Gv",-0.137243701326478,0.45480344607752,""
"Gv",0.739238761705727,1.21489711565104,""
"Gv",-1.10491223685606,-0.84374759141993,""
"Gv",-0.326851178623841,-0.699043316488401,""
"Gv",0.250563158373853,-0.124314410521258,""
"Gv",0.87327934311525,0.0775368858488265,""
"Gv",1.51173609319452,1.05943668596765,""
"Gv",1.15116968411665,0.948424437427552,""
"Gv",1.00394090968592,0.256509053449686,""
"Gv",0.143477321749002,-0.195617376034467,""
"Gv",0.691638462489336,1.47062806861967,""
"Gv",-1.11367591225823,-0.598449170877725,""
"Gv",0.434771005709293,0.522336802354089,""
"Gv",0.467194772541936,0.162659352617984,""
"Gv",0.378915197618683,0.435558583200352,""
"Gv",0.0344771673122086,-0.558911167348197,""
"Gv",-0.0576936274344333,0.17510467013557,""
"Gv",1.53082430582469,0.579453311928846,""
"Gv",0.842590488820201,0.666479826584903,""
"Gv",-1.67343540307427,-0.734406362817786,""
"Gv",0.434971534561147,0.178366479904367,""
"Gv",-0.041844513695259,0.294271822630232,""
"Gv",0.53934919180634,-0.109241988942508,""
"Gv",-0.557289015845277,-0.466206519111705,""
"Gv",0.262337932971258,0.300152684464509,""
"Gv",-1.42146723734992,-1.71538543946009,""
"Gv",1.56175986445418,1.46543367283524,""
"Gv",0.43888506401262,-0.103850715883555,""
"Gv",0.038984732771618,0.913153644748967,""
"Gv",1.5009541419279,1.62468551015038,""
"Gv",0.730902371013059,0.680356696500759,""
"Gv",0.416054222980648,0.286508954873112,""
"Gv",0.596334457725698,0.620038696527375,""
"Gv",1.10441607318593,0.307056458103959,""
"Gv",0.654731520791161,0.25240413136267,""
"Gv",-0.995029382190237,-1.50902477083146,""
"Gv",-0.26594827379519,-0.220015300752339,""
"Gv",1.08358350630689,0.570448172555601,""
"Gv",0.761538490797513,2.1246325002631,""
"Gv",1.45589220640241,1.09593726651693,""
"Gv",0.708652637255286,1.09772071947599,""
"Gv",-1.59316685018631,-2.56774702704849,""
"Gv",-1.32855721431298,-1.15074265328431,""
"Gv",-0.134041273158539,1.05499557260671,""
"Gv",0.917072753659555,0.705157010057062,""
"Gv",-1.32814457955484,-1.15429890779173,""
"Gv",-1.24676084513049,-1.39356507026837,""
"Gv",0.379026596158646,0.729317169474674,""
"Gv",-0.0176355077127214,0.26516546107118,""
"Gv",-0.139367669141323,-0.586871071415495,""
"Gv",-1.06101441629156,-1.45558095638673,""
"Gv",-0.0146000371341346,0.246433844691724,""
"Gv",-1.14610658580357,-1.45088428915097,""
"Gv",0.409839382931964,0.965620159737384,""
"Gv",-0.0589326833198736,-0.12035093599452,""
"Gv",0.347156398476192,0.238310895185245,""
"Gv",-1.74134123563735,-2.62187163940264,""
"Gv",0.912293040100279,0.658159794917544,""
"Gv",0.2123413900647,0.862215018007203,""
"Gv",-1.10283714717309,-0.705649821408169,""
"Gv",1.4370868407083,1.98356473221342,""
"Gv",-0.265478494853965,0.0796250435092254,""
"Gv",-1.5428402184128,-2.98854249858393,""
"Gv",0.702498832817275,0.854859445933839,""
"Gv",-1.83958992511776,-1.30172270471221,""
"Gv",-1.62760199748955,-1.24398860998552,""
"Gv",-1.41366068034675,-1.3661018463416,""
"Gv",-1.34147938176892,-1.12932410306554,""
"Gv",-0.842756082633419,-1.24562109114515,""
"Gv",-0.149405550571645,-0.468839211263464,""
"Gv",0.962102387373403,0.618802443013994,""
"Gv",-1.38191964682477,-0.727586000239456,""
"Gv",1.40134882047584,1.74146085398147,""
"Gv",-1.567095979786,-0.783615959294434,""
"Gv",0.426669411654903,1.15622073560309,""
"Gv",0.8540536713597,0.624955603354003,""
"Gv",1.08544918181125,0.0892232059778923,""
"Gv",0.18874889471235,-0.162356567709929,""
"Gv",-2.28562518796737,-2.97233017039824,""
"Gv",-1.58329225122751,-1.03707784198747,""
"Gv",-0.222625940260857,-0.434364370435598,""
"Gv",0.761692740883506,1.06132732614322,""
"Gv",0.593513001254918,0.817792378471929,""
"Gv",0.76467230235955,1.14642812054664,""
"Gv",-0.368627894205385,-0.140267357070425,""
"Gv",-0.271737108678174,0.513861939319013,""
"Gv",1.57251836375003,0.595082852641311,""
"Gv",-1.5228595770368,-0.105827742086273,""
"Gv",-2.25021443285416,-1.97858908696511,""
"Gv",0.717672655468633,0.999887403269285,""
"Gv",1.9478285169249,2.02810711718572,""
"Gv",-0.505346362797515,-0.519138952262217,""
"Gv",-0.529305677295882,-1.5188423293528,""
"Gv",-1.04247810393036,-1.17754677112547,""
"Gv",0.668120922269144,0.482755205540682,""
"Gv",-0.39333677246836,0.265688262438579,""
"Gv",-0.199554788894825,0.489293694049583,""
"Gv",0.35246185492294,0.486303948220717,""
"Gv",1.35902637985581,1.29794502569822,""
"Gv",-1.17875539822591,-0.696078094509167,""
"Gv",-0.708944926885285,-0.703039733080843,""
"Gv",1.07422588054606,-0.406070853633984,""
"Gv",0.372729680329425,1.19362460372892,""
"Gv",-0.462613574210828,0.526587534349313,""
"Gv",0.393307675408299,1.45356054135994,""
"Gv",1.06719442093484,0.689985673499503,""
"Gv",-0.149512412020921,0.615158676185096,""
"Gv",0.577758411551874,0.68676939371218,""
"Gv",0.504540418709925,0.732622842976041,""
"Gv",-0.717199533361184,-0.0865395326796384,""
"Gv",0.742281849210396,0.769227845713833,""
"Gv",0.617396751524817,-0.956746673221922,""
"Gv",-0.239716110777249,0.383955379654817,""
"Gv",-2.14369884054465,-2.30809262729252,""
"Gv",0.487021485425993,1.35198777253376,""
"Gv",0.716341659370715,0.827684781867195,""
"Gv",1.78427615119278,1.05643939348708,""
"Gv",-0.152464305971019,0.351302358751451,""
"Gv",0.0422907707419489,0.808616679098824,""
"Gv",1.74092571027949,0.597747661236444,""
"Gv",0.774270749216857,0.265071063918543,""
"Gv",2.06752127626753,1.1176153365373,""
"Gv",-0.721752886055283,-0.908922070768738,""
"Gv",0.732118062612135,0.886062181065163,""
"Gv",0.0339949187191523,-0.252559669274231,""
"Gv",-0.923141020474409,-1.01828212292224,""
"Gv",-0.0974631959846231,0.29255346416653,""
"Gv",-2.07843232299077,-1.09025795076316,""
"Gv",-0.578467967295945,-0.379103196567092,""
"Gv",1.02924518335228,0.149562471463827,""
"Gv",-0.172420383247517,0.653251303049168,""
"Gv",0.871220939126067,0.202123389790861,""
"Gv",-1.8686955565196,-1.84584475162873,""
"Gv",0.41465074190133,0.0643543791445224,""
"Gv",0.315846906170442,0.50464110158278,""
"Gv",0.100649479319834,0.619384204437238,""
"Gv",-1.73149619159562,-2.03120901086606,""
"Gv",-1.41764644921533,-2.27273926567218,""
"Gv",-1.35131611919981,-1.47530310011366,""
"Gv",1.25988743456174,0.96959849114244,""
"Gv",-0.737647810618657,-1.21530838968857,""
"Gv",2.09305900325312,0.541415303802655,""
"Gv",0.680456342929926,1.03270449513134,""
"Gv",0.270776231200647,1.429927469355,""
"Gv",0.718449710853448,0.834265649306458,""
"Gv",-0.0186484749670478,1.21148677768156,""
"Gv",0.595107670043329,0.770794699196291,""
"Gv",-1.0208753308367,-1.48115743203958,""
"Gv",-0.355536674719203,-1.38679709029068,""
"Gv",0.303838896179189,1.87468552533098,""
"Gv",0.775699715352377,0.25720250096585,""
"Gv",0.787783248032538,0.541289952898064,""
"Gv",0.334737319008425,0.0266114800246609,""
"Gv",0.705790564044873,0.35940761829039,""
"Gv",-0.328928855582582,0.54441761620933,""
"Gv",0.139447320440874,0.516139317711308,""
"Gv",0.209457365488136,0.542546034025474,""
"Gv",0.888225300114983,0.309227654861816,""
"Gv",1.94157820166209,-0.708272508345413,""
"Gv",-0.275585345164761,0.195010561692104,""
"Gv",-0.875465481567798,-0.449670583285497,""
"Gv",0.970221404871996,1.30358997707221,""
"Gv",1.15949683440612,0.53454010637057,""
"Gv",-0.296273218866671,-0.258280435156403,""
"Gv",-1.41253587229306,-0.708054426031473,""
"Gv",-0.0794503929865417,0.516997127824624,""
"Gv",0.92796914194315,0.950650421451066,""
"Gv",-1.69943680582315,-1.16267335279514,""
"Gv",-1.19576540643401,-0.707082878099995,""
"Gv",-0.536744730899714,-0.838306242332648,""
"Gv",0.970564619980348,1.51243842026319,""
"Gv",-0.633430005069539,-1.14582435942305,""
"Gv",-1.76909309635151,-1.14381121888679,""
"Gv",-1.78371700696167,-1.5880449502989,""
"Gv",-0.164126808207391,0.312079699853441,""
"Gv",2.05788820552821,1.21918533589909,""
"Gv",-0.220845784687921,-0.949294116097182,""
"Gv",0.561073557579813,1.14709443423457,""
"Gv",0.0723970668299298,-0.27866477371746,""
"Gv",-2.12249209651648,-1.87009999557885,""
"Gv",-0.156343379179715,0.796774963424001,""
"Gv",-1.75951468034654,-0.720083097660639,""
"Gv",-0.784002454321953,-0.973364392822171,""
"Gv",0.265460328200056,1.05405912925137,""
"Gv",-0.187463703846687,0.464758654906308,""
"Gv",0.138846950721046,1.2551002157623,""
"Gv",-0.826092497342922,-0.900206547793979,""
"Gv",-1.78904511791682,-1.05977765816405,""
"Gv",-0.585021203254926,-0.287548885790559,""
"Gv",0.0771305659122472,0.639376856358755,""
"Gv",-1.15477491292056,-1.97979163914816,""
"Gv",-0.720870688543544,-0.838864706801051,""
"Gv",-1.10855856107578,-0.852601436311265,""
"Gv",-0.729239615177166,-0.78653516599842,""
"Gv",-1.50182599745263,-0.455120552313746,""
"Gv",-1.23904980321005,-0.256333326496604,""
"Gv",1.38881106151069,0.967799164667335,""
"Gv",-0.821359796486742,-0.302938488383391,""
"Gv",1.70608731878077,1.73811114262369,""
"Gv",-2.51497768475815,-3.6713117578023,""
"Gv",0.926089918005181,0.599624709040876,""
"Gv",0.640278749736022,-0.211339749873927,""
"Gv",0.526717594396769,1.46527431629362,""
"Gv",0.463190822365309,0.866680754776874,""
"Gv",-1.25561428777715,-1.13647250101267,""
"Gv",0.99772086977922,0.418991968580587,""
"Gv",1.27992401958789,0.690793990855209,""
"Gv",0.947909252166141,1.25176189725269,""
"Gv",0.0236823779762952,0.15556036193045,""
"Gv",1.05481712576869,2.28757637110972,""
"Gv",0.57654734156211,0.246072862285886,""
"Gv",1.05684598206653,0.449132564677236,""
"Gv",1.23992942985068,-0.358807611865096,""
"Gv",-0.0157302978293002,-0.654032759307147,""
"Gv",1.02836372523111,0.848281647161568,""
"Gv",-1.40636201691918,-0.0449611192634684,""
"Gv",-1.79224960545934,-1.6583908377368,""
"Gv",0.03644339771351,0.332170439357047,""
"Gv",-0.255156258278629,-0.541234451250158,""
"Gv",1.46991112869819,-0.568831221829043,""
"Gv",-1.93402568453164,-1.77753493995043,""
"Gv",-0.566274201555917,-0.722233723049276,""
"Gv",1.03414729641827,0.835903951572728,""
"Gv",-0.752457759827441,-0.0984760214335998,""
"Gv",-1.50155327103003,-1.51059806624751,""
"Gv",0.921522346401375,0.356293998770501,""
"Gv",-1.24865433251442,-1.5959106047166,""
"Gv",-0.199356995969822,0.599260038297621,""
"Gv",1.45346493090845,0.836031073599909,""
"Gv",1.09850379958028,0.856562469450675,""
"Gv",-0.27059339417003,0.248455403179933,""
"Gv",0.989148475112661,0.171016405796667,""
"Gv",-1.92542565209764,-0.59015016711949,""
"Gv",0.250357990997976,0.389744140800292,""
"Gv",-0.0126188444723044,0.612864031435701,""
"Gv",0.259890518571635,0.674113398076217,""
"Gv",0.148881230612973,0.329327644029494,""
"Gv",0.937918392618116,-0.115161243580475,""
"Bw",0.522322052056642,0.0922736734744698,""
"Bw",-0.860070063316238,0.0677874257649426,""
"Bw",-0.776937595554353,-0.262028988889825,""
"Bw",-0.693875062971767,-0.239804547858541,""
"Bw",-0.287059164053607,-1.53644699140871,""
"Bw",0.780155690105802,0.436425804319693,""
"Bw",-0.847564315938226,0.669508518886451,""
"Bw",-0.25183298361543,0.518589539066369,""
"Bw",-1.31306128042598,1.06432667320368,""
"Bw",0.746124800488815,0.895350541261312,""
"Bw",0.724672957597673,-0.161565607927011,""
"Bw",0.866179194891175,0.545402081067952,""
"Bw",-1.71079692007178,-0.668729684468658,""
"Bw",-0.960985496826389,-1.82582562174077,""
"Bw",-0.62442340939689,-0.363811398150017,""
"Bw",0.991163695741628,0.172126606074046,""
"Bw",-0.507434387256984,-1.82037461318636,""
"Bw",-0.648261112319271,0.265818268646415,""
"Bw",-0.465084323058547,-1.4491352149647,""
"Bw",-1.76517495387559,-1.57929806806398,""
"Bw",0.747299887542236,1.00478453660327,""
"Bw",0.261561148904588,1.01190941528823,""
"Bw",-0.851465115102211,-0.927823442450835,""
"Bw",-0.794393446772958,-1.5900990842302,""
"Bw",-0.839782366813255,-1.47117582242465,""
"Bw",-1.85612962470943,-0.34507107679415,""
"Bw",0.0376163060318311,-0.225233935067218,""
"Bw",-1.42183203060746,-0.436949381254261,""
"Bw",-1.45452213449285,-0.204447000202225,""
"Bw",0.15608756378988,-1.67046920837766,""
"Bw",0.52792519766986,1.11242208368953,""
"Bw",0.199747919218355,0.88184972003914,""
"Bw",1.17483162454236,0.839192063998084,""
"Bw",-0.254546964620298,-0.18734853207464,""
"Bw",-0.200862387631361,-0.0378214471306482,""
"Bw",-0.976591653146874,-0.909756655740005,""
"Bw",-0.426092467741618,0.288099756016425,""
"Bw",-1.40739471339678,1.02348939013909,""
"Bw",-0.25726412876645,0.670797554291972,""
"Bw",-0.726085160927404,-0.629799589549984,""
"Bw",-0.733122818821251,-0.733290247663514,""
"Bw",1.03283638530598,1.51720603276674,""
"Bw",-0.125450388890159,0.350106742555567,""
"Bw",0.803969944852822,0.61534390939689,""
"Bw",0.193937396286194,1.16745694262763,""
"Bw",-1.40045704466851,-0.516912987573426,""
"Bw",-0.431948433978688,-0.316973945790465,""
"Bw",1.07571058394143,0.315614561225064,""
"Bw",0.284627266781986,1.31855195890842,""
"Bw",1.20748656359481,-0.845144898815789,""
"Bw",1.49542842663288,1.70978624280631,""
"Bw",-0.608549607904591,0.328366486215009,""
"Bw",-0.62010908754294,-1.23570735252533,""
"Bw",-0.575391228333591,0.274329897401354,""
"Bw",-0.145167943766215,1.57441601059124,""
"Bw",1.79700394570998,2.23681506602774,""
"Bw",-0.334480770607351,-1.54398128703733,""
"Bw",-0.865562627627604,-1.91234364063869,""
"Bw",0.595046953253605,0.483982312996986,""
"Bw",-0.0546292035849731,-0.837501400395445,""
"Bw",-1.22608774918566,-0.896778128351606,""
"Bw",-1.68324045492888,-1.20581996781853,""
"Bw",-1.03881908552258,-0.183945854999601,""
"Bw",1.40184298330547,1.58893060532001,""
"Bw",-0.0942697825901594,-0.371577824963334,""
"Bw",0.76776801075519,-0.151069904017679,""
"Bw",-0.34813821378517,0.362822737725911,""
"Bw",3.87405889400859,2.65295811336486,""
"Bw",0.773582983878853,0.627136950213054,""
"Bw",0.562959169920733,0.470469467582538,""
"Bw",0.198656454197411,-0.328353029163202,""
"Bw",-1.0945112884878,-0.662370031354714,""
"Bw",0.300590494759833,-1.31953944682608,""
"Bw",0.262382008867,-0.0665814648961646,""
"Bw",0.428981726763313,0.0327903026863298,""
"Bw",0.524694267747988,-0.223856751583115,""
"Bw",0.840931530249005,0.973048074784744,""
"Bw",3.22354655787165,1.83701385538395,""
"Bw",-0.614181173305868,0.2824333055603,""
"Bw",0.554250220305352,-0.413076369483842,""
"Bw",-0.517214420445035,0.0395984231149479,""
"Bw",-0.370235109109212,0.279632538102408,""
"Bw",-0.88132780637135,-0.386689603439958,""
"Bw",1.17124719104895,-0.48464695325257,""
"Bw",1.45611197677181,1.60638819439815,""
"Bw",-0.133454734727047,0.154820209109455,""
"Bw",0.929839958970655,-0.278888544786703,""
"Bw",-0.136320145205082,-2.98318985347557,""
"Bw",-0.471371122238625,-0.846809855874495,""
"Bw",0.740633166175664,0.562007321760045,""
"Bw",-0.0342371816362396,-1.64982259061408,""
"Bw",0.177970524890207,-1.5228041113698,""
"Bw",0.593289861086193,1.04278306851868,""
"Bw",-1.82977616075996,-0.665355259817083,""
"Bw",0.870639003586016,1.18449446929145,""
"Bw",-1.02447163372928,-0.470093666007965,""
"Bw",-0.7814786308067,-0.643779841231544,""
"Bw",0.135271283671134,1.22055756057838,""
"Bw",1.19428604881297,-0.241536346032405,""
"Bw",0.364751805701028,0.600037993390902,""
"Bw",0.651765348421037,0.0778085431576762,""
"Bw",-0.793251003710693,0.455882841306767,""
"Bw",0.965039867068171,1.64046412331135,""
"Bw",0.591887414877267,0.19144038257381,""
"Bw",-2.38122892863461,-4.00316762908246,""
"Bw",-0.339045173999005,-0.209626057514508,""
"Bw",-0.771650946631641,-1.52522221803884,""
"Bw",0.352014469252435,0.132828283068217,""
"Bw",2.67581430761893,2.25696796991146,""
"Bw",-0.201452099757785,-0.954327004938187,""
"Bw",-1.29313473300045,-1.69288741585371,""
"Bw",1.61235838714278,1.77839827941323,""
"Bw",0.0370842853437314,-0.657975344427422,""
"Bw",0.407088792109787,1.01312481046621,""
"Bw",-1.66087513633033,-1.49528722308304,""
"Bw",0.999502226374818,1.33688018917367,""
"Bw",-0.158503324567609,-1.09181300871625,""
"Bw",-0.146089136313229,0.325062592326874,""
"Bw",-0.6676537135605,-0.0252403576256612,""
"Bw",-0.944264352653617,-0.601858402394524,""
"Bw",-1.02615496464886,-0.29805923392275,""
"Bw",0.988800937682514,0.936064810993867,""
"Bw",-0.858894777550194,-0.0529021706831302,""
"Bw",-0.265737966317608,0.157219522904962,""
"Bw",-2.34152407446829,-0.0729375429452779,""
"Bw",-0.149258532347341,-0.329227667052848,""
"Bw",-0.0562905045354397,-1.64806164317482,""
"Bw",-0.433577721672363,-0.470511937461235,""
"Bw",-0.500042495608648,-1.2955125755878,""
"Bw",-0.272417793969753,0.730441205824238,""
"Bw",-0.541334378684534,0.867148479735572,""
"Bw",0.378108470573403,-0.424442271632431,""
"Bw",1.21677830389919,1.19448083489821,""
"Bw",-0.513837329357005,0.201417134834973,""
"Bw",-0.918964583890537,-1.61543324145345,""
"Bw",0.673495527127554,0.277534511464292,""
"Bw",-0.7323810051498,-1.58061245755383,""
"Bw",-1.02236918864792,-0.669623694700671,""
"Bw",0.591615200074516,1.28265298675097,""
"Bw",1.42519433433394,-0.0183215448863697,""
"Bw",0.814264640867662,0.187235027983424,""
"Bw",-0.579900759291057,-2.47371929788375,""
"Bw",-0.0551828382097012,0.170657647967458,""
"Bw",0.925311469166885,1.61378443320323,""
"Bw",0.636822249334897,0.0882131746081695,""
"Bw",0.517354101455699,0.975913211015501,""
"Bw",-1.12198993066486,-0.841055953950458,""
"Bw",0.557652731034322,1.33041379046985,""
"Bw",-1.45756306786688,0.379290276053021,""
